file,i,j,compressed,num_pages,input_bytes_plain,input_bytes_hybrid,output_bytes_plain,output_bytes_hybrid,num_values_plain,num_values_hybrid,time
/dev/shm/no_compression/parquet-10/lineitem.parquet,27,3,0,2,56,395307,0,8388608,0,1048576,704
/dev/shm/no_compression/parquet-10/lineitem.parquet,28,3,0,2,56,395307,0,8388608,0,1048576,704
/dev/shm/no_compression/parquet-10/lineitem.parquet,29,3,0,2,56,395307,0,8388608,0,1048576,699
/dev/shm/no_compression/parquet-10/lineitem.parquet,30,3,0,2,56,395307,0,8388608,0,1048576,703
/dev/shm/no_compression/parquet-10/lineitem.parquet,31,3,0,2,56,395307,0,8388608,0,1048576,699
/dev/shm/no_compression/parquet-10/lineitem.parquet,32,3,0,2,56,395307,0,8388608,0,1048576,711
/dev/shm/no_compression/parquet-10/lineitem.parquet,33,3,0,2,56,395307,0,8388608,0,1048576,715
/dev/shm/no_compression/parquet-10/lineitem.parquet,34,3,0,2,56,395307,0,8388608,0,1048576,703
/dev/shm/no_compression/parquet-10/lineitem.parquet,35,3,0,2,56,395307,0,8388608,0,1048576,701
/dev/shm/no_compression/parquet-10/lineitem.parquet,36,3,0,2,56,395307,0,8388608,0,1048576,693
/dev/shm/no_compression/parquet-10/lineitem.parquet,37,3,0,2,56,395307,0,8388608,0,1048576,705
/dev/shm/no_compression/parquet-10/lineitem.parquet,38,3,0,2,56,395306,0,8388608,0,1048576,703
/dev/shm/no_compression/parquet-10/lineitem.parquet,39,3,0,2,56,395307,0,8388608,0,1048576,695
/dev/shm/no_compression/parquet-10/lineitem.parquet,40,3,0,2,56,395307,0,8388608,0,1048576,703
/dev/shm/no_compression/parquet-10/lineitem.parquet,41,3,0,2,56,395307,0,8388608,0,1048576,698
/dev/shm/no_compression/parquet-10/lineitem.parquet,42,3,0,2,56,395307,0,8388608,0,1048576,709
/dev/shm/no_compression/parquet-10/lineitem.parquet,43,3,0,2,56,395307,0,8388608,0,1048576,712
/dev/shm/no_compression/parquet-10/lineitem.parquet,44,3,0,2,56,395307,0,8388608,0,1048576,701
/dev/shm/no_compression/parquet-10/lineitem.parquet,45,3,0,2,56,395307,0,8388608,0,1048576,695
/dev/shm/no_compression/parquet-10/lineitem.parquet,46,3,0,2,56,395307,0,8388608,0,1048576,699
/dev/shm/no_compression/parquet-10/lineitem.parquet,47,3,0,2,56,395307,0,8388608,0,1048576,723
/dev/shm/no_compression/parquet-10/lineitem.parquet,48,3,0,2,56,395307,0,8388608,0,1048576,701
/dev/shm/no_compression/parquet-10/lineitem.parquet,49,3,0,2,56,395307,0,8388608,0,1048576,702
/dev/shm/no_compression/parquet-10/lineitem.parquet,50,3,0,2,56,395307,0,8388608,0,1048576,700
/dev/shm/no_compression/parquet-10/lineitem.parquet,51,3,0,2,56,395307,0,8388608,0,1048576,696
/dev/shm/no_compression/parquet-10/lineitem.parquet,52,3,0,2,56,395307,0,8388608,0,1048576,700
/dev/shm/no_compression/parquet-10/lineitem.parquet,53,3,0,2,56,395307,0,8388608,0,1048576,691
/dev/shm/no_compression/parquet-10/lineitem.parquet,54,3,0,2,56,395307,0,8388608,0,1048576,694
/dev/shm/no_compression/parquet-10/lineitem.parquet,55,3,0,2,56,395307,0,8388608,0,1048576,695
/dev/shm/no_compression/parquet-10/lineitem.parquet,56,3,0,2,56,395307,0,8388608,0,1048576,700
/dev/shm/no_compression/parquet-10/lineitem.parquet,57,3,0,2,56,81899,0,1737760,0,217220,207
/dev/shm/no_compression/parquet-10/lineitem.parquet,0,4,0,2,400,788523,0,8388608,0,1048576,825
/dev/shm/no_compression/parquet-10/lineitem.parquet,1,4,0,2,400,788523,0,8388608,0,1048576,836
/dev/shm/no_compression/parquet-10/lineitem.parquet,2,4,0,2,400,788523,0,8388608,0,1048576,826
/dev/shm/no_compression/parquet-10/lineitem.parquet,3,4,0,2,400,788523,0,8388608,0,1048576,842
/dev/shm/no_compression/parquet-10/lineitem.parquet,4,4,0,2,400,788523,0,8388608,0,1048576,838
/dev/shm/no_compression/parquet-10/lineitem.parquet,5,4,0,2,400,788523,0,8388608,0,1048576,836
/dev/shm/no_compression/parquet-10/lineitem.parquet,6,4,0,2,400,788523,0,8388608,0,1048576,841
/dev/shm/no_compression/parquet-10/lineitem.parquet,7,4,0,2,400,788523,0,8388608,0,1048576,842
/dev/shm/no_compression/parquet-10/lineitem.parquet,8,4,0,2,400,788523,0,8388608,0,1048576,846
/dev/shm/no_compression/parquet-10/lineitem.parquet,9,4,0,2,400,788523,0,8388608,0,1048576,839
/dev/shm/no_compression/parquet-10/lineitem.parquet,10,4,0,2,400,788523,0,8388608,0,1048576,834
/dev/shm/no_compression/parquet-10/lineitem.parquet,11,4,0,2,400,788523,0,8388608,0,1048576,860
/dev/shm/no_compression/parquet-10/lineitem.parquet,12,4,0,2,400,788523,0,8388608,0,1048576,834
/dev/shm/no_compression/parquet-10/lineitem.parquet,13,4,0,2,400,788523,0,8388608,0,1048576,836
/dev/shm/no_compression/parquet-10/lineitem.parquet,14,4,0,2,400,788523,0,8388608,0,1048576,830
/dev/shm/no_compression/parquet-10/lineitem.parquet,15,4,0,2,400,788523,0,8388608,0,1048576,827
/dev/shm/no_compression/parquet-10/lineitem.parquet,16,4,0,2,400,788523,0,8388608,0,1048576,830
/dev/shm/no_compression/parquet-10/lineitem.parquet,17,4,0,2,400,788523,0,8388608,0,1048576,834
/dev/shm/no_compression/parquet-10/lineitem.parquet,18,4,0,2,400,788523,0,8388608,0,1048576,836
/dev/shm/no_compression/parquet-10/lineitem.parquet,19,4,0,2,400,788523,0,8388608,0,1048576,830
/dev/shm/no_compression/parquet-10/lineitem.parquet,20,4,0,2,400,788523,0,8388608,0,1048576,833
/dev/shm/no_compression/parquet-10/lineitem.parquet,21,4,0,2,400,788523,0,8388608,0,1048576,827
/dev/shm/no_compression/parquet-10/lineitem.parquet,22,4,0,2,400,788523,0,8388608,0,1048576,850
/dev/shm/no_compression/parquet-10/lineitem.parquet,23,4,0,2,400,788523,0,8388608,0,1048576,833
/dev/shm/no_compression/parquet-10/lineitem.parquet,24,4,0,2,400,788523,0,8388608,0,1048576,838
/dev/shm/no_compression/parquet-10/lineitem.parquet,25,4,0,2,400,788523,0,8388608,0,1048576,846
/dev/shm/no_compression/parquet-10/lineitem.parquet,26,4,0,2,400,788523,0,8388608,0,1048576,865
/dev/shm/no_compression/parquet-10/lineitem.parquet,27,4,0,2,400,788523,0,8388608,0,1048576,836
/dev/shm/no_compression/parquet-10/lineitem.parquet,28,4,0,2,400,788523,0,8388608,0,1048576,833
/dev/shm/no_compression/parquet-10/lineitem.parquet,29,4,0,2,400,788523,0,8388608,0,1048576,835
/dev/shm/no_compression/parquet-10/lineitem.parquet,30,4,0,2,400,788523,0,8388608,0,1048576,842
/dev/shm/no_compression/parquet-10/lineitem.parquet,31,4,0,2,400,788523,0,8388608,0,1048576,839
/dev/shm/no_compression/parquet-10/lineitem.parquet,32,4,0,2,400,788523,0,8388608,0,1048576,840
/dev/shm/no_compression/parquet-10/lineitem.parquet,33,4,0,2,400,788523,0,8388608,0,1048576,834
/dev/shm/no_compression/parquet-10/lineitem.parquet,34,4,0,2,400,788523,0,8388608,0,1048576,831
/dev/shm/no_compression/parquet-10/lineitem.parquet,35,4,0,2,400,788523,0,8388608,0,1048576,829
/dev/shm/no_compression/parquet-10/lineitem.parquet,36,4,0,2,400,788523,0,8388608,0,1048576,828
/dev/shm/no_compression/parquet-10/lineitem.parquet,37,4,0,2,400,788523,0,8388608,0,1048576,831
/dev/shm/no_compression/parquet-10/lineitem.parquet,38,4,0,2,400,788523,0,8388608,0,1048576,834
/dev/shm/no_compression/parquet-10/lineitem.parquet,39,4,0,2,400,788523,0,8388608,0,1048576,831
/dev/shm/no_compression/parquet-10/lineitem.parquet,40,4,0,2,400,788523,0,8388608,0,1048576,833
/dev/shm/no_compression/parquet-10/lineitem.parquet,41,4,0,2,400,788523,0,8388608,0,1048576,833
/dev/shm/no_compression/parquet-10/lineitem.parquet,42,4,0,2,400,788523,0,8388608,0,1048576,834
/dev/shm/no_compression/parquet-10/lineitem.parquet,43,4,0,2,400,788523,0,8388608,0,1048576,841
/dev/shm/no_compression/parquet-10/lineitem.parquet,44,4,0,2,400,788523,0,8388608,0,1048576,834
/dev/shm/no_compression/parquet-10/lineitem.parquet,45,4,0,2,400,788523,0,8388608,0,1048576,834
/dev/shm/no_compression/parquet-10/lineitem.parquet,46,4,0,2,400,788523,0,8388608,0,1048576,843
/dev/shm/no_compression/parquet-10/lineitem.parquet,47,4,0,2,400,788523,0,8388608,0,1048576,838
/dev/shm/no_compression/parquet-10/lineitem.parquet,48,4,0,2,400,788523,0,8388608,0,1048576,835
/dev/shm/no_compression/parquet-10/lineitem.parquet,49,4,0,2,400,788523,0,8388608,0,1048576,837
/dev/shm/no_compression/parquet-10/lineitem.parquet,50,4,0,2,400,788523,0,8388608,0,1048576,838
/dev/shm/no_compression/parquet-10/lineitem.parquet,51,4,0,2,400,788523,0,8388608,0,1048576,832
/dev/shm/no_compression/parquet-10/lineitem.parquet,52,4,0,2,400,788523,0,8388608,0,1048576,833
/dev/shm/no_compression/parquet-10/lineitem.parquet,53,4,0,2,400,788523,0,8388608,0,1048576,833
/dev/shm/no_compression/parquet-10/lineitem.parquet,54,4,0,2,400,788523,0,8388608,0,1048576,830
/dev/shm/no_compression/parquet-10/lineitem.parquet,55,4,0,2,400,788523,0,8388608,0,1048576,831
/dev/shm/no_compression/parquet-10/lineitem.parquet,56,4,0,2,400,788523,0,8388608,0,1048576,829
/dev/shm/no_compression/parquet-10/lineitem.parquet,57,4,0,2,400,163358,0,1737760,0,217220,245
/dev/shm/no_compression/parquet-10/lineitem.parquet,0,5,0,9,8310920,318242,7258112,1130496,907264,141312,856
/dev/shm/no_compression/parquet-10/lineitem.parquet,1,5,0,9,8310856,318242,7258112,1130496,907264,141312,845
/dev/shm/no_compression/parquet-10/lineitem.parquet,2,5,0,9,8310504,318242,7258112,1130496,907264,141312,849
/dev/shm/no_compression/parquet-10/lineitem.parquet,3,5,0,9,8311888,318242,7258112,1130496,907264,141312,848
/dev/shm/no_compression/parquet-10/lineitem.parquet,4,5,0,9,8311424,318242,7258112,1130496,907264,141312,848
/dev/shm/no_compression/parquet-10/lineitem.parquet,5,5,0,9,8311608,318242,7258112,1130496,907264,141312,844
/dev/shm/no_compression/parquet-10/lineitem.parquet,6,5,0,9,8310800,318242,7258112,1130496,907264,141312,843
/dev/shm/no_compression/parquet-10/lineitem.parquet,7,5,0,9,8311976,318242,7258112,1130496,907264,141312,846
/dev/shm/no_compression/parquet-10/lineitem.parquet,8,5,0,9,8311264,318242,7258112,1130496,907264,141312,845
/dev/shm/no_compression/parquet-10/lineitem.parquet,9,5,0,9,8311896,318242,7258112,1130496,907264,141312,842
/dev/shm/no_compression/parquet-10/lineitem.parquet,10,5,0,9,8310968,318242,7258112,1130496,907264,141312,851
/dev/shm/no_compression/parquet-10/lineitem.parquet,11,5,0,9,8310632,318242,7258112,1130496,907264,141312,845
/dev/shm/no_compression/parquet-10/lineitem.parquet,12,5,0,9,8309144,318242,7258112,1130496,907264,141312,840
/dev/shm/no_compression/parquet-10/lineitem.parquet,13,5,0,9,8312336,318242,7258112,1130496,907264,141312,850
/dev/shm/no_compression/parquet-10/lineitem.parquet,14,5,0,9,8311728,318242,7258112,1130496,907264,141312,846
/dev/shm/no_compression/parquet-10/lineitem.parquet,15,5,0,9,8312280,318242,7258112,1130496,907264,141312,852
/dev/shm/no_compression/parquet-10/lineitem.parquet,16,5,0,9,8312200,318242,7258112,1130496,907264,141312,843
/dev/shm/no_compression/parquet-10/lineitem.parquet,17,5,0,9,8310424,318242,7258112,1130496,907264,141312,850
/dev/shm/no_compression/parquet-10/lineitem.parquet,18,5,0,9,8311240,318242,7258112,1130496,907264,141312,845
/dev/shm/no_compression/parquet-10/lineitem.parquet,19,5,0,9,8310264,318242,7258112,1130496,907264,141312,851
/dev/shm/no_compression/parquet-10/lineitem.parquet,20,5,0,9,8311840,318242,7258112,1130496,907264,141312,851
/dev/shm/no_compression/parquet-10/lineitem.parquet,21,5,0,9,8311800,318242,7258112,1130496,907264,141312,843
/dev/shm/no_compression/parquet-10/lineitem.parquet,22,5,0,9,8312096,318242,7258112,1130496,907264,141312,856
/dev/shm/no_compression/parquet-10/lineitem.parquet,23,5,0,9,8309896,318242,7258112,1130496,907264,141312,849
/dev/shm/no_compression/parquet-10/lineitem.parquet,24,5,0,9,8310016,318242,7258112,1130496,907264,141312,855
/dev/shm/no_compression/parquet-10/lineitem.parquet,25,5,0,9,8311936,318242,7258112,1130496,907264,141312,850
/dev/shm/no_compression/parquet-10/lineitem.parquet,26,5,0,9,8310408,318242,7258112,1130496,907264,141312,846
/dev/shm/no_compression/parquet-10/lineitem.parquet,27,5,0,9,8311680,318242,7258112,1130496,907264,141312,851
/dev/shm/no_compression/parquet-10/lineitem.parquet,28,5,0,9,8311856,318242,7258112,1130496,907264,141312,852
/dev/shm/no_compression/parquet-10/lineitem.parquet,29,5,0,9,8310368,318242,7258112,1130496,907264,141312,846
/dev/shm/no_compression/parquet-10/lineitem.parquet,30,5,0,9,8312000,318242,7258112,1130496,907264,141312,844
/dev/shm/no_compression/parquet-10/lineitem.parquet,31,5,0,9,8311768,318242,7258112,1130496,907264,141312,844
/dev/shm/no_compression/parquet-10/lineitem.parquet,32,5,0,9,8311592,318242,7258112,1130496,907264,141312,843
/dev/shm/no_compression/parquet-10/lineitem.parquet,33,5,0,9,8311800,318242,7258112,1130496,907264,141312,841
/dev/shm/no_compression/parquet-10/lineitem.parquet,34,5,0,9,8310408,318242,7258112,1130496,907264,141312,840
/dev/shm/no_compression/parquet-10/lineitem.parquet,35,5,0,9,8310928,318242,7258112,1130496,907264,141312,847
/dev/shm/no_compression/parquet-10/lineitem.parquet,36,5,0,9,8311344,318242,7258112,1130496,907264,141312,856
/dev/shm/no_compression/parquet-10/lineitem.parquet,37,5,0,9,8311480,318242,7258112,1130496,907264,141312,844
/dev/shm/no_compression/parquet-10/lineitem.parquet,38,5,0,9,8312104,318242,7258112,1130496,907264,141312,842
/dev/shm/no_compression/parquet-10/lineitem.parquet,39,5,0,9,8311208,318242,7258112,1130496,907264,141312,847
/dev/shm/no_compression/parquet-10/lineitem.parquet,40,5,0,9,8310824,318242,7258112,1130496,907264,141312,863
/dev/shm/no_compression/parquet-10/lineitem.parquet,41,5,0,9,8311008,318242,7258112,1130496,907264,141312,847
/dev/shm/no_compression/parquet-10/lineitem.parquet,42,5,0,9,8312096,318242,7258112,1130496,907264,141312,844
/dev/shm/no_compression/parquet-10/lineitem.parquet,43,5,0,9,8310680,318242,7258112,1130496,907264,141312,847
/dev/shm/no_compression/parquet-10/lineitem.parquet,44,5,0,9,8311736,318242,7258112,1130496,907264,141312,842
/dev/shm/no_compression/parquet-10/lineitem.parquet,45,5,0,9,8312368,318242,7258112,1130496,907264,141312,848
/dev/shm/no_compression/parquet-10/lineitem.parquet,46,5,0,9,8311072,318242,7258112,1130496,907264,141312,846
/dev/shm/no_compression/parquet-10/lineitem.parquet,47,5,0,9,8310496,318242,7258112,1130496,907264,141312,848
/dev/shm/no_compression/parquet-10/lineitem.parquet,48,5,0,9,8311856,318242,7258112,1130496,907264,141312,849
/dev/shm/no_compression/parquet-10/lineitem.parquet,49,5,0,9,8310992,318242,7258112,1130496,907264,141312,855
/dev/shm/no_compression/parquet-10/lineitem.parquet,50,5,0,9,8311288,318242,7258112,1130496,907264,141312,848
/dev/shm/no_compression/parquet-10/lineitem.parquet,51,5,0,9,8311824,318242,7258112,1130496,907264,141312,850
/dev/shm/no_compression/parquet-10/lineitem.parquet,52,5,0,9,8310944,318242,7258112,1130496,907264,141312,844
/dev/shm/no_compression/parquet-10/lineitem.parquet,53,5,0,9,8312040,318242,7258112,1130496,907264,141312,848
/dev/shm/no_compression/parquet-10/lineitem.parquet,54,5,0,9,8310520,318242,7258112,1130496,907264,141312,846
/dev/shm/no_compression/parquet-10/lineitem.parquet,55,5,0,9,8312800,318242,7258112,1130496,907264,141312,843
/dev/shm/no_compression/parquet-10/lineitem.parquet,56,5,0,9,8312320,318242,7258112,1130496,907264,141312,849
/dev/shm/no_compression/parquet-10/lineitem.parquet,57,5,0,3,1660976,318242,607264,1130496,75908,141312,308
/dev/shm/no_compression/parquet-10/lineitem.parquet,0,6,0,2,88,526379,0,8388608,0,1048576,805
/dev/shm/no_compression/parquet-10/lineitem.parquet,1,6,0,2,88,526379,0,8388608,0,1048576,819
/dev/shm/no_compression/parquet-10/lineitem.parquet,2,6,0,2,88,526379,0,8388608,0,1048576,804
/dev/shm/no_compression/parquet-10/lineitem.parquet,3,6,0,2,88,526379,0,8388608,0,1048576,799
/dev/shm/no_compression/parquet-10/lineitem.parquet,4,6,0,2,88,526379,0,8388608,0,1048576,797
/dev/shm/no_compression/parquet-10/lineitem.parquet,5,6,0,2,88,526379,0,8388608,0,1048576,803
/dev/shm/no_compression/parquet-10/lineitem.parquet,6,6,0,2,88,526379,0,8388608,0,1048576,794
/dev/shm/no_compression/parquet-10/lineitem.parquet,7,6,0,2,88,526379,0,8388608,0,1048576,800
/dev/shm/no_compression/parquet-10/lineitem.parquet,8,6,0,2,88,526379,0,8388608,0,1048576,801
/dev/shm/no_compression/parquet-10/lineitem.parquet,9,6,0,2,88,526379,0,8388608,0,1048576,797
/dev/shm/no_compression/parquet-10/lineitem.parquet,10,6,0,2,88,526379,0,8388608,0,1048576,801
/dev/shm/no_compression/parquet-10/lineitem.parquet,11,6,0,2,88,526379,0,8388608,0,1048576,801
/dev/shm/no_compression/parquet-10/lineitem.parquet,12,6,0,2,88,526379,0,8388608,0,1048576,830
/dev/shm/no_compression/parquet-10/lineitem.parquet,13,6,0,2,88,526379,0,8388608,0,1048576,829
/dev/shm/no_compression/parquet-10/lineitem.parquet,14,6,0,2,88,526379,0,8388608,0,1048576,825
/dev/shm/no_compression/parquet-10/lineitem.parquet,15,6,0,2,88,526379,0,8388608,0,1048576,789
/dev/shm/no_compression/parquet-10/lineitem.parquet,16,6,0,2,88,526379,0,8388608,0,1048576,791
/dev/shm/no_compression/parquet-10/lineitem.parquet,17,6,0,2,88,526379,0,8388608,0,1048576,790
/dev/shm/no_compression/parquet-10/lineitem.parquet,18,6,0,2,88,526379,0,8388608,0,1048576,792
/dev/shm/no_compression/parquet-10/lineitem.parquet,19,6,0,2,88,526379,0,8388608,0,1048576,790
/dev/shm/no_compression/parquet-10/lineitem.parquet,20,6,0,2,88,526379,0,8388608,0,1048576,791
/dev/shm/no_compression/parquet-10/lineitem.parquet,21,6,0,2,88,526379,0,8388608,0,1048576,815
/dev/shm/no_compression/parquet-10/lineitem.parquet,22,6,0,2,88,526379,0,8388608,0,1048576,824
/dev/shm/no_compression/parquet-10/lineitem.parquet,23,6,0,2,88,526379,0,8388608,0,1048576,834
/dev/shm/no_compression/parquet-10/lineitem.parquet,24,6,0,2,88,526379,0,8388608,0,1048576,792
/dev/shm/no_compression/parquet-10/lineitem.parquet,25,6,0,2,88,526379,0,8388608,0,1048576,793
/dev/shm/no_compression/parquet-10/lineitem.parquet,26,6,0,2,88,526379,0,8388608,0,1048576,793
/dev/shm/no_compression/parquet-10/lineitem.parquet,27,6,0,2,88,526379,0,8388608,0,1048576,791
/dev/shm/no_compression/parquet-10/lineitem.parquet,28,6,0,2,88,526379,0,8388608,0,1048576,793
/dev/shm/no_compression/parquet-10/lineitem.parquet,29,6,0,2,88,526379,0,8388608,0,1048576,792
/dev/shm/no_compression/parquet-10/lineitem.parquet,30,6,0,2,88,526379,0,8388608,0,1048576,792
/dev/shm/no_compression/parquet-10/lineitem.parquet,31,6,0,2,88,526379,0,8388608,0,1048576,795
/dev/shm/no_compression/parquet-10/lineitem.parquet,32,6,0,2,88,526379,0,8388608,0,1048576,792
/dev/shm/no_compression/parquet-10/lineitem.parquet,33,6,0,2,88,526379,0,8388608,0,1048576,798
/dev/shm/no_compression/parquet-10/lineitem.parquet,34,6,0,2,88,526379,0,8388608,0,1048576,817
/dev/shm/no_compression/parquet-10/lineitem.parquet,35,6,0,2,88,526379,0,8388608,0,1048576,810
/dev/shm/no_compression/parquet-10/lineitem.parquet,36,6,0,2,88,526379,0,8388608,0,1048576,806
/dev/shm/no_compression/parquet-10/lineitem.parquet,37,6,0,2,88,526379,0,8388608,0,1048576,808
/dev/shm/no_compression/parquet-10/lineitem.parquet,38,6,0,2,88,526379,0,8388608,0,1048576,804
/dev/shm/no_compression/parquet-10/lineitem.parquet,39,6,0,2,88,526379,0,8388608,0,1048576,801
/dev/shm/no_compression/parquet-10/lineitem.parquet,40,6,0,2,88,526379,0,8388608,0,1048576,812
/dev/shm/no_compression/parquet-10/lineitem.parquet,41,6,0,2,88,526379,0,8388608,0,1048576,802
/dev/shm/no_compression/parquet-10/lineitem.parquet,42,6,0,2,88,526379,0,8388608,0,1048576,808
/dev/shm/no_compression/parquet-10/lineitem.parquet,43,6,0,2,88,526379,0,8388608,0,1048576,802
/dev/shm/no_compression/parquet-10/lineitem.parquet,44,6,0,2,88,526379,0,8388608,0,1048576,799
/dev/shm/no_compression/parquet-10/lineitem.parquet,45,6,0,2,88,526379,0,8388608,0,1048576,801
/dev/shm/no_compression/parquet-10/lineitem.parquet,46,6,0,2,88,526379,0,8388608,0,1048576,796
/dev/shm/no_compression/parquet-10/lineitem.parquet,47,6,0,2,88,526379,0,8388608,0,1048576,800
/dev/shm/no_compression/parquet-10/lineitem.parquet,48,6,0,2,88,526379,0,8388608,0,1048576,797
/dev/shm/no_compression/parquet-10/lineitem.parquet,49,6,0,2,88,526379,0,8388608,0,1048576,800
/dev/shm/no_compression/parquet-10/lineitem.parquet,50,6,0,2,88,526379,0,8388608,0,1048576,800
/dev/shm/no_compression/parquet-10/lineitem.parquet,51,6,0,2,88,526379,0,8388608,0,1048576,795
/dev/shm/no_compression/parquet-10/lineitem.parquet,52,6,0,2,88,526379,0,8388608,0,1048576,795
/dev/shm/no_compression/parquet-10/lineitem.parquet,53,6,0,2,88,526379,0,8388608,0,1048576,803
/dev/shm/no_compression/parquet-10/lineitem.parquet,54,6,0,2,88,526379,0,8388608,0,1048576,804
/dev/shm/no_compression/parquet-10/lineitem.parquet,55,6,0,2,88,526379,0,8388608,0,1048576,807
/dev/shm/no_compression/parquet-10/lineitem.parquet,56,6,0,2,88,526379,0,8388608,0,1048576,803
/dev/shm/no_compression/parquet-10/lineitem.parquet,57,6,0,2,88,109052,0,1737760,0,217220,236
/dev/shm/no_compression/parquet-10/lineitem.parquet,0,7,0,2,72,526379,0,8388608,0,1048576,808
/dev/shm/no_compression/parquet-10/lineitem.parquet,1,7,0,2,72,526379,0,8388608,0,1048576,810
/dev/shm/no_compression/parquet-10/lineitem.parquet,2,7,0,2,72,526379,0,8388608,0,1048576,807
/dev/shm/no_compression/parquet-10/lineitem.parquet,3,7,0,2,72,526379,0,8388608,0,1048576,808
/dev/shm/no_compression/parquet-10/lineitem.parquet,4,7,0,2,72,526379,0,8388608,0,1048576,805
/dev/shm/no_compression/parquet-10/lineitem.parquet,5,7,0,2,72,526379,0,8388608,0,1048576,802
/dev/shm/no_compression/parquet-10/lineitem.parquet,6,7,0,2,72,526379,0,8388608,0,1048576,803
/dev/shm/no_compression/parquet-10/lineitem.parquet,7,7,0,2,72,526379,0,8388608,0,1048576,813
/dev/shm/no_compression/parquet-10/lineitem.parquet,8,7,0,2,72,526379,0,8388608,0,1048576,812
/dev/shm/no_compression/parquet-10/lineitem.parquet,9,7,0,2,72,526379,0,8388608,0,1048576,813
/dev/shm/no_compression/parquet-10/lineitem.parquet,10,7,0,2,72,526379,0,8388608,0,1048576,811
/dev/shm/no_compression/parquet-10/lineitem.parquet,11,7,0,2,72,526379,0,8388608,0,1048576,811
/dev/shm/no_compression/parquet-10/lineitem.parquet,12,7,0,2,72,526379,0,8388608,0,1048576,807
/dev/shm/no_compression/parquet-10/lineitem.parquet,13,7,0,2,72,526379,0,8388608,0,1048576,804
/dev/shm/no_compression/parquet-10/lineitem.parquet,14,7,0,2,72,526379,0,8388608,0,1048576,803
/dev/shm/no_compression/parquet-10/lineitem.parquet,15,7,0,2,72,526379,0,8388608,0,1048576,804
/dev/shm/no_compression/parquet-10/lineitem.parquet,16,7,0,2,72,526379,0,8388608,0,1048576,803
/dev/shm/no_compression/parquet-10/lineitem.parquet,17,7,0,2,72,526379,0,8388608,0,1048576,803
/dev/shm/no_compression/parquet-10/lineitem.parquet,18,7,0,2,72,526379,0,8388608,0,1048576,803
/dev/shm/no_compression/parquet-10/lineitem.parquet,19,7,0,2,72,526379,0,8388608,0,1048576,803
/dev/shm/no_compression/parquet-10/lineitem.parquet,20,7,0,2,72,526379,0,8388608,0,1048576,802
/dev/shm/no_compression/parquet-10/lineitem.parquet,21,7,0,2,72,526379,0,8388608,0,1048576,804
/dev/shm/no_compression/parquet-10/lineitem.parquet,22,7,0,2,72,526379,0,8388608,0,1048576,805
/dev/shm/no_compression/parquet-10/lineitem.parquet,23,7,0,2,72,526379,0,8388608,0,1048576,802
/dev/shm/no_compression/parquet-10/lineitem.parquet,24,7,0,2,72,526379,0,8388608,0,1048576,805
/dev/shm/no_compression/parquet-10/lineitem.parquet,25,7,0,2,72,526379,0,8388608,0,1048576,807
/dev/shm/no_compression/parquet-10/lineitem.parquet,26,7,0,2,72,526379,0,8388608,0,1048576,803
/dev/shm/no_compression/parquet-10/lineitem.parquet,27,7,0,2,72,526379,0,8388608,0,1048576,800
/dev/shm/no_compression/parquet-10/lineitem.parquet,28,7,0,2,72,526379,0,8388608,0,1048576,803
/dev/shm/no_compression/parquet-10/lineitem.parquet,29,7,0,2,72,526379,0,8388608,0,1048576,803
/dev/shm/no_compression/parquet-10/lineitem.parquet,30,7,0,2,72,526379,0,8388608,0,1048576,806
/dev/shm/no_compression/parquet-10/lineitem.parquet,31,7,0,2,72,526379,0,8388608,0,1048576,803
/dev/shm/no_compression/parquet-10/lineitem.parquet,32,7,0,2,72,526379,0,8388608,0,1048576,802
/dev/shm/no_compression/parquet-10/lineitem.parquet,33,7,0,2,72,526379,0,8388608,0,1048576,803
/dev/shm/no_compression/parquet-10/lineitem.parquet,34,7,0,2,72,526379,0,8388608,0,1048576,800
/dev/shm/no_compression/parquet-10/lineitem.parquet,35,7,0,2,72,526379,0,8388608,0,1048576,806
/dev/shm/no_compression/parquet-10/lineitem.parquet,36,7,0,2,72,526379,0,8388608,0,1048576,803
/dev/shm/no_compression/parquet-10/lineitem.parquet,37,7,0,2,72,526379,0,8388608,0,1048576,808
/dev/shm/no_compression/parquet-10/lineitem.parquet,38,7,0,2,72,526379,0,8388608,0,1048576,814
/dev/shm/no_compression/parquet-10/lineitem.parquet,39,7,0,2,72,526379,0,8388608,0,1048576,812
/dev/shm/no_compression/parquet-10/lineitem.parquet,40,7,0,2,72,526379,0,8388608,0,1048576,805
/dev/shm/no_compression/parquet-10/lineitem.parquet,41,7,0,2,72,526379,0,8388608,0,1048576,807
/dev/shm/no_compression/parquet-10/lineitem.parquet,42,7,0,2,72,526379,0,8388608,0,1048576,811
/dev/shm/no_compression/parquet-10/lineitem.parquet,43,7,0,2,72,526379,0,8388608,0,1048576,808
/dev/shm/no_compression/parquet-10/lineitem.parquet,44,7,0,2,72,526379,0,8388608,0,1048576,816
/dev/shm/no_compression/parquet-10/lineitem.parquet,45,7,0,2,72,526379,0,8388608,0,1048576,811
/dev/shm/no_compression/parquet-10/lineitem.parquet,46,7,0,2,72,526379,0,8388608,0,1048576,815
/dev/shm/no_compression/parquet-10/lineitem.parquet,47,7,0,2,72,526379,0,8388608,0,1048576,803
